session,speaker_name,affiliation,tumor_types,clinical_stage,trial_name,trial_features,source,nct_verified
radioligand-therapy-immunity-and-biological-mechanisms,Ravi Patel,University of Pittsburgh,,,"Preclinical TRT + checkpoint combination studies (CT26, B78, 4T1 models)",Low‑dose yttrium‑90 or actinium‑225 NM600 radioligand plus anti‑PD‑1/CTLA‑4,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
radiotheranostics-nuts-and-bolts,Jonathan McConathy,University of Alabama,,,NETTER‑1 (NCT01578239),Somatostatin receptor‑targeted beta therapy,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
radiotheranostics-nuts-and-bolts,Jonathan McConathy,University of Alabama,,,VISION (NCT03511664),PSMA‑targeted beta therapy in mCRPC,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
ras-inhibitors-mechanisms-of-resistance-and-drug-combinations,Channing,Academic,,,G12C inhibitor trials (generic),KRAS G12C inhibition,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
ras-inhibitors-mechanisms-of-resistance-and-drug-combinations,Sandra Massali,Johns Hopkins University,,,Combination of KRAS inhibitor with EGFR inhibitor (generic),Concurrent blockade of KRAS and EGFR signaling,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
ras-inhibitors-mechanisms-of-resistance-and-drug-combinations,Andy Aguirre,Dana‑Farber Cancer Institute,,,Duraxinrasib phase III (generic),Pan‑RAS inhibition in second‑line pancreatic cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
reframing-gynecologic-cancer-prevention-from-stic-discovery-to-salpingectomy-tra,Rebecca Stone,University of Maryland,,,TUBAWISP-2,Risk‑reducing salpingectomy vs standard risk‑reducing salpingo‑oophorectomy in BRCA‑positive women,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Resistance to Antibody-Drug Conjugates,Leif Ellison,Mass General Hospital,,,Phase 1b/2 SG + Talazoparib study,Combine topoisomerase-1 inhibitor payload with PARP inhibition to enhance DNA damage,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Resistance to Antibody-Drug Conjugates,Jonathan Chou,UCSF,,,EV monotherapy pivotal trial (Rosenberg et al.),Targeting nectin‑4 with MMAE payload in metastatic urothelial carcinoma,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
role-of-the-intestinal-microbiome-in-car-t-cell-therapy,Melody Smith,Stanford University,,,"Retrospective multi‑center cohort (US, Germany, Spain, China)",Effect of pre‑CAR‑T antibiotic exposure on CAR T efficacy,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
science-of-community-outreach-and-engagement-navigating-change-and-maintaining-i,Dr. Pamela Hull,University of Kentucky Markey Cancer Center,,,Markey Cancer Network community hospital trials,Broad cancer care delivery across community hospitals,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
silent-lesions-dynamic-niches-harnessing-the-stroma-to-prevent-cancer-initiation,Hatti (unnamed speaker on stromal interception),Fox Chase Cancer Center,,,PLDR trial (pulsed low‑dose radiation),Normalization of tumor‑promoting stroma via altered radiation schedule,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
spatial-and-single-cell-omics-at-scale-technologies-for-decoding-cancer-ecosyste,Itay Tirosh,Broad Institute,,,N/A,Spatial heterogeneity of EMT in head‑and‑neck cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
stand-up-to-cancer-scientific-session-strategies-towards-overcoming-cancer-healt,Dr. Jennifer Haas,Massachusetts General Hospital,,,CARE‑CCRS Study,Increase colorectal cancer screening uptake via mailed stool‑based tests,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
stand-up-to-cancer-scientific-session-strategies-towards-overcoming-cancer-healt,Dr. Nina Bachael,Mount Sinai Cancer Center,,,DISRUPT trial enrollment pipeline,Match patients at treatment decision points to open oncology trials,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
stand-up-to-cancer-scientific-session-strategies-towards-overcoming-cancer-healt,Dr. Robert Winn,VCU Massey Comprehensive Cancer Center / Fox Chase Cancer Center,,,Southeastern Consortium Lung Cancer Health Disparities Screening,Increase low‑dose CT screening uptake in African‑American and rural populations,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
stress-across-scales-in-cancer-from-societal-burden-to-microenvironmental-and-ce,Speaker (stress and glucocorticoids),University (unspecified),,,Preclinical mouse stress‑metastasis models,Glucocorticoid‑mediated neutrophil NET formation,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
synthetic-biology-approaches-to-cancer-and-immune-cell-therapy,Steve Forman,City of Hope,,,BAFF-R CAR first‑in‑human trial (ALL cohort),BAFF-R targeting B‑cell malignancies,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
synthetic-biology-approaches-to-cancer-and-immune-cell-therapy,Phil Greenberg,Fred Hutchinson Cancer Research Center,,,KRAS G12V TCR trial (Phase I),HLA‑A11‑restricted KRAS G12V peptide,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
synthetic-lethality-in-oncology-progress-made-pitfalls-encountered-and-the-path-,Mark O'Connor,AstraZeneca,,,Phase III olaparib maintenance trial in first‑line ovarian cancer,PARP inhibition in HR‑deficient tumors,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Targeted Alpha and Beta Emitting Radiopharmaceuticals: Multidisciplinary Precision Radiation Medicine,Dr. Delphine Chen,Fred Hutch Cancer Center,,,NCT03511664 (VISION),PSMA‑targeted lutetium‑177 therapy,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Targeted Alpha and Beta Emitting Radiopharmaceuticals: Multidisciplinary Precision Radiation Medicine,Dr. Neil Tonk,University of Pennsylvania,,,PSMA‑4 (Phase 3),PSMA‑targeted lutetium‑177 in chemotherapy‑naïve APMR,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Targeted Alpha and Beta Emitting Radiopharmaceuticals: Multidisciplinary Precision Radiation Medicine,Dr. Neil Tonk,University of Pennsylvania,,,PSMA‑ADDITION (Phase 3),PSMA‑targeted lutetium‑177 added to ADT + ARPI in hormone‑sensitive disease,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Targeted Alpha and Beta Emitting Radiopharmaceuticals: Multidisciplinary Precision Radiation Medicine,Dr. Zach Morris,University of Wisconsin,,,Phase 1 NM‑600 + checkpoint inhibitor (University of Wisconsin),Y‑90 NM‑600 delivering tumor‑selective beta radiation,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
targeted-therapies,Frederick Cohen,Nurix Therapeutics,,,Phase 1 trial of NX‑1607 (NCT not disclosed),Cbl‑B inhibition to release T‑cell brake,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
targeted-therapies,Jennifer Griffin,Neomorph,,,Phase 1 trial of NEO811 (NCT not disclosed),Cereblon‑mediated degradation of ARNT (HIF‑β),schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
targeted-therapies,Jin Cui,Blossom Hill Therapeutics,,,Preclinical CDX efficacy studies (no NCT disclosed),Pan‑KRAS switch‑II pocket inhibition (GDP and GTP states),schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
targeted-therapy-data-driven-approaches-and-novel-drugs,Dr. Peng Guo,"Chinese research team (collaboration with McMaster, etc.)",,,Retrospective pediatric T‑DXD study (no NCT provided),ADC‑mediated cytotoxicity via MMAE payload,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
targeted-therapy-data-driven-approaches-and-novel-drugs,Dr. Dhruv Chachad,MD Anderson Cancer Center,,,Tropion‑PanTumor01 (Phase 1 basket trial),Trop‑2‑directed ADC delivering deruxtecan,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
targeted-therapy-data-driven-approaches-and-novel-drugs,Dr. Bakin,Roswell Park Cancer Institute,,,First‑in‑human trial of the inducer‑amplifier regimen (no NCT provided),Base excision repair inhibition (TAS‑102) + PARP inhibition + WEE1 inhibition,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
targeted-therapy-data-driven-approaches-and-novel-drugs,Dr. Liu,Compada Biotech,,,Phase 1 first‑in‑human trial of KBD‑1111 (no NCT provided),Selective PARP‑1 inhibition with brain penetration,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
targeted-therapy-frontiers-in-microsatellite-stable-metastatic-colorectal-cancer,Dr. Scott Kopetz,University of Texas MD Anderson Cancer Center,,,BreakWater study,BRAF V600E inhibition with EGFR blockade plus chemotherapy backbone,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
the-impact-of-lifestyle-diet-and-the-microbiome-on-cancer-onset-and-spread,Karen Valston,University Laboratory,,,Preclinical serine/glycine restriction studies,Tumor dependence on exogenous serine and glycine,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
the-impact-of-lifestyle-diet-and-the-microbiome-on-cancer-onset-and-spread,Minyang Song,Harvard School of Public Health,,,Coffee intervention RCT (planned),Coffee‑induced modulation of gut microbiome to improve CRC survivorship,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
the-making-of-cancer-from-cellular-events-to-systemic-diseasebreakthrough-discov,Karen Kochowski,Brigham and Women's Hospital / Harvard Medical School,,,NCT_Combination_EZH2_AKT_TNBC,EZH2‑mediated epigenetic repression + PI3K/AKT signaling in triple‑negative breast cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
the-making-of-cancer-from-cellular-events-to-systemic-diseasebreakthrough-discov,Eileen White,Rutgers Cancer Institute / Princeton University,,,UNCOVER,Identification of inflammatory vs non‑inflammatory cachexia subtypes,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
the-necrotic-tumor-microenvironment-as-an-instigator-of-metastatic-aggression-an,Kevin Chung,Fred Hutchinson Cancer Center,,,Preclinical ANGPTL7 knockdown study,Tumor‑derived angiopoietin‑like 7 promoting necrosis and metastasis,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
the-role-of-mrna-translation-reprogramming-in-cancer,Davide Ruggiero,UCSF,,,Fulvestrant + Verapamil pre‑clinical PDX study,Hormone‑therapy tolerance mediated by CaMK2D translation,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Therapeutic Advances in Antibody Drug Conjugates,Dr. Elizabeth Lee,Dana-Farber Cancer Institute,,,CTEP 10355,HER2-targeted TOP1 inhibitor payload combined with PARP inhibition,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Therapeutic Advances in Antibody Drug Conjugates,Dr. Jian,CSPC Pharmaceutical Group,,,SYS6010 Phase 1,EGFR-targeted TOP1 inhibitor ADC,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Therapeutic Advances in Antibody Drug Conjugates,Dr. Tao Zhu,Zhejiang Cancer Hospital,,,QLS-5132 Phase 1,Claudin‑6 targeted TOP1 inhibitor ADC,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Therapeutic Advances in Antibody Drug Conjugates,Dr. Runbo Zhong,Shanghai Chest Hospital,,,ARTEMIS‑101,B7‑H3 targeting TOP1 inhibitor ADC combined with PD‑L1 blockade,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
translating-epidemiology-to-the-clinic-aspirin-for-the-prevention-and-treatment-,Omer Yilmaz,Koch Institute for Integrative Cancer Research / Beth Israel Deaconess Medical Center,,,ASPREE,evaluate aspirin for primary prevention in older adults,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
translating-epidemiology-to-the-clinic-aspirin-for-the-prevention-and-treatment-,Ruth Langley,University College London,,,ADD‑Aspirin,evaluate aspirin as adjuvant therapy across multiple tumor types,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
translating-epidemiology-to-the-clinic-aspirin-for-the-prevention-and-treatment-,Raymond Dubois,"Medical University of South Carolina, Hollings Cancer Center",,,"Celecoxib adjuvant trials (e.g., Liao study)",evaluate celecoxib as adjuvant therapy in stage III colon cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
tumor-immunology-for-non-immunologists-back-to-basics,Crystal Paulos,Emory Winship Cancer Institute,,,TIL vs ipilimumab phase II trial (84 per arm),Adoptive TIL therapy after checkpoint failure,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
tumor-immunology-for-non-immunologists-back-to-basics,Dmitry Zhamarin,Mount Sinai,,,Various PD‑1/PD‑L1 trials using 50% PD‑L1 cutoff,Checkpoint inhibition of PD‑1/PD‑L1 axis,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
tumor-microenvironment-immunomodulation-and-enabling-delivery-and-models,Faith Barnett,Resolute Science,,,All‑comers dose escalation study (planned 2027),TAM‑mediated delivery of cytotoxic payloads,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
tumor-microenvironment-immunomodulation-and-enabling-delivery-and-models,Lewis Barr,University of Alabama at Birmingham,,,Planned early‑phase study (not yet assigned),Collagen‑mediated tumor retention of anti‑CTLA‑4,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
tumor-microenvironment-immunomodulation-and-enabling-delivery-and-models,Suraj Kanchukal,ProBio (GenScript group),,,Planned first‑in‑human DLL3 trispecific study (no NCT yet),DLL3 expression on small‑cell lung cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
tumor-microenvironment-immunomodulation-and-enabling-delivery-and-models,Orly Richter,University of Texas Southwestern (Shafi Lab),,,CCS1477 + Olaparib combination arm (ongoing trial),CBP/P300 bromodomain inhibition plus PARP‑mediated DNA repair blockade,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
turning-the-tide-in-the-fight-against-pancreatic-cancer,Shubham Pant,MD Anderson Cancer Center,,,RESOLUTE-302,KRAS G12C inhibition in pancreatic cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
turning-the-tide-in-the-fight-against-pancreatic-cancer,Dani Engel,Salk Institute,,,CA19‑9 antibody monotherapy trial (sponsor discontinued),Neutralization of CA19‑9 glycan to remodel TME,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
understanding-the-impact-of-mechanobiology-on-tumor-evolution,Dennis Discher,University of Pennsylvania,,,N/A,Stiffness‑driven copy number variation in solid tumors,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
